"연도","고객번호","기업체명","원장번호","개인법인사업자구분명","보증잔액","직위재구분","상시직원수","통합통계거래상대처은행","신용평가등급"
2018-12-31,076581236,농업회사법인주식회사지산파머스(기타),TIF201800749,법인사업자,85000000,직접,10,중소기업은행,KR7
2018-12-31,072360464,한국자원,DMD201400042,개인사업자,63750000,직접,0,농업협동조합,KR6
2018-12-31,074537266,(주)티지로지스,TLB201800134,법인사업자,45000000,직접,3,한국스탠다드차타드,KR8
2018-12-31,006639886,신성하이텍,TBG201300793,개인사업자,72200000,직접,3,중소기업은행,KR8
2018-12-31,060325547,신성메탈(주),TBK201100711,법인사업자,513000000,직접,28,중소기업은행,KR8
2018-12-31,062223074,(주)한수식품,TCE201300278,법인사업자,233750000,직접,27,국민은행,KR12
2018-12-31,075936756,점보텍스타일,THI201800345,개인사업자,108000000,직접,3,국민은행,KR11
2018-12-31,069112269,안동제1태양광발전소,TPN201200056,개인사업자,51750000,직접,0,국민은행,KR8
2018-12-31,072250778,성유산업(동업),TIC201800488,개인사업자,90000000,직접,3,국민은행,KR10
2018-12-31,017910235,성림디엔피,TAV201601520,개인사업자,114000000,직접,8,중소기업은행,KR3
2018-12-31,074660751,다한텍,TNF201700250,개인사업자,95000000,직접,3,KEB하나은행,KR12
2018-12-31,075116712,에이치  종합가전,TAT201700217,개인사업자,89600000,위탁,0,중소기업은행,
2018-12-31,070994450,세림건기,TRB201800077,개인사업자,25500000,직접,0,제주은행,KR10
2018-12-31,068327327,"(주)솔뫼에프엔씨(SOLMOI F&C.,LTD)",TMF201800091,법인사업자,180000000,직접,36,KEB하나은행,KR9
2018-12-31,075210841,OME(오엠이),TQD201700574,개인사업자,90000000,직접,7,중소기업은행,KR8
2018-12-31,035805157,(주)목은전자,THQ201600077,법인사업자,7600000,직접,2,중소기업은행,KR14
2018-12-31,076001606,(주)윌트레이드,TAU201800513,법인사업자,297000000,직접,1,KEB하나은행,KR9
2018-12-31,075245586,일라티,TAL201701026,개인사업자,40500000,직접,5,신한은행,KR10
2018-12-31,071773638,(주)대흥메탈,THY201700136,법인사업자,76500000,직접,6,중소기업은행,KR8
2018-12-31,070965133,새마을식자재유통,TLB201300375,개인사업자,27000000,직접,1,국민은행,KR10
2018-12-31,060756378,광성산업(주),TOG201800457,법인사업자,168000000,직접,0,국민은행,KR8
2018-12-31,039963817,튜닝,TPI201200720,개인사업자,8800000,직접,1,국민은행,F1
2018-12-31,060699480,(주)우진가스텍,TQL201500293,법인사업자,472000000,직접,22,농업협동조합,KR10
2018-12-31,074339079,"(주)플랫포스(Platfos Co.,Ltd.)",KAB201600339,법인사업자,285000000,직접,6,신한은행,KR14
2018-12-31,073609962,엠팩토리맨(M.Factory man),THG201600287,개인사업자,81000000,직접,2,국민은행,KR9
2018-12-31,064764010,(유한)정연엔지니어링,TNA201600407,법인사업자,100000000,직접,5,기타,KR11
2018-12-31,072988299,제이에스테크(동업),THA201500822,개인사업자,81000000,직접,5,신한은행,KR8
2018-12-31,071459415,동대전스카이,TLE201800395,개인사업자,22500000,직접,0,KEB하나은행,KR13
2018-12-31,073319731,장보고홍원웰빙,TSA201501314,개인사업자,48600000,직접,5,국민은행,KR5
2018-12-31,075815343,만만종합공구,TQL201800222,개인사업자,90000000,직접,2,한국씨티은행,KR9
2018-12-31,066624750,훼미리주스대천대리점,TMK201800250,개인사업자,30000000,직접,1,기타,KR12
2018-12-31,073606745,명도건축사사무소,TPJ201600168,개인사업자,72250000,직접,6,우리은행,KR5
2018-12-31,074001446,명화유통,TOF201600680,개인사업자,180000000,직접,4,한국스탠다드차타드,KR6
2018-12-31,064726676,(주)제이엠시,TPH201100961,법인사업자,221000000,직접,19,신한은행,KR9
2018-12-31,059981387,(주)이노바텍,RNA201100158,법인사업자,99000000,직접,27,중소기업은행,KR10
2018-12-31,042325439,(주)태형,TLB201500195,법인사업자,46512000,직접,8,한국스탠다드차타드,KR6
2018-12-31,062061100,(주)황보원,TAF201300265,법인사업자,76500000,직접,2,농업협동조합,KR11
2018-12-31,076578388,(주)에이치에프씨,THT201800723,법인사업자,2862000000,직접,0,신한은행,KR3
2018-12-31,068510105,미앤모의원,TAV201700793,개인사업자,40000000,직접,9,신한은행,KR9
2018-12-31,061158768,(주)화성테크윈,THL201500791,법인사업자,234000000,직접,21,신한은행,KR11
2018-12-31,046367901,세림포장,TIF201800141,개인사업자,100000000,위탁,2,중소기업은행,KR14
2018-12-31,006023638,(주)진영엘디엠,TIA201601025,법인사업자,144000000,직접,51,중소기업은행,KR6
2018-12-31,031458993,주선정밀,TPE201500064,개인사업자,114750000,직접,1,국민은행,KR7
2018-12-31,074542934,(주)세은하이테크,TIB201800220,법인사업자,90000000,직접,8,국민은행,KR6
2018-12-31,072141654,한빛축산유통,TPH201400480,개인사업자,170000000,직접,0,신한은행,KR8
2018-12-31,072632503,(주)이웰,TRB201600171,법인사업자,382968000,직접,15,우리은행,KR7
2018-12-31,074194269,(주)용진,TMB201600997,법인사업자,204000000,직접,11,중소기업은행,KR10
2018-12-31,072751646,(주)스페이스탑,TIG201600138,법인사업자,144500000,직접,3,우리은행,KR12
2018-12-31,075143756,세본T.G.M,THO201701277,개인사업자,45000000,직접,0,한국스탠다드차타드,KR9
2018-12-31,072471405,(주)홈앤딜,TBH201800726,법인사업자,270000000,직접,69,신한은행,KR7
2018-12-31,073917489,고사리숲농업회사법인(주),TRA201600412,법인사업자,16200000,직접,3,중소기업은행,KR10
2018-12-31,073722632,(주)원스틸,TOG201800179,법인사업자,270000000,직접,6,신한은행,KR13
2018-12-31,076108567,(유한)메가리테일,TNA201800343,법인사업자,297000000,직접,8,신한은행,KR6
2018-12-31,075698036,죠다쉬세이프티,TQL201800223,개인사업자,90000000,직접,3,한국씨티은행,KR9
2018-12-31,046502601,(주)정도기전,TAU201600695,법인사업자,43350000,직접,3,신한은행,KR9
2018-12-31,072751345,(주)삼성엠에이치,TAI201700470,법인사업자,342000000,직접,6,신한은행,KR9
2018-12-31,072841129,최가네푸드(주),TAU201500246,법인사업자,80000000,위탁,0,중소기업은행,
2018-12-31,063560228,오치주유소,TOA201500018,개인사업자,102000000,직접,0,국민은행,KR8
2018-12-31,033208895,(유한)한림해운,TOD201700241,법인사업자,510000000,직접,96,중소기업은행,KR12
2018-12-31,043730405,금륜냉열,TBA201101104,개인사업자,45900000,직접,2,농업협동조합,KR10
2018-12-31,062843535,(주)켐피아,THQ201200952,법인사업자,275400000,직접,20,우리은행,KR6
2018-12-31,074015283,(주)예스화이,TOA201700325,법인사업자,90000000,직접,3,광주은행,KR9
2018-12-31,065621217,미라지퍼니쳐(주),TIF201000296,법인사업자,280500000,직접,41,KEB하나은행,KR8
2018-12-31,072536117,(주)글로벌통상,TIB201700092,법인사업자,117000000,직접,2,농업협동조합,KR12
2018-12-31,027859331,(주)동화이앤씨,THJ201401048,법인사업자,16000000,직접,3,중소기업은행,KR11
2018-12-31,012612143,비인터내셔날,TPE200900463,개인사업자,36000000,직접,2,국민은행,KR9
2018-12-31,004320964,현대금속,TQB201700479,개인사업자,116000000,직접,18,우리은행,KR5
2018-12-31,067322365,LG오휘화장품강화지사,THU201800525,개인사업자,120000000,직접,2,기타,KR6
2018-12-31,003643134,대광섬유,TPL201100270,개인사업자,489600000,직접,23,국민은행,KR11
2018-12-31,059854142,브니엘,TJA201600660,개인사업자,137351504,직접,7,KEB하나은행,KR6
2018-12-31,063076741,미래유나이티드,TBI201400617,개인사업자,68000000,직접,1,농업협동조합,KR6
2018-12-31,064822936,남경중기,TOG200900629,개인사업자,17000000,직접,1,광주은행,KR7
2018-12-31,062879897,대도종로상사,TIZ201600540,개인사업자,17850000,직접,0,국민은행,KR8
2018-12-31,000476896,남도공업사,TQD201500699,개인사업자,234000000,직접,35,농업협동조합,KR11
2018-12-31,061759277,(주)아리엘코퍼레이션,THT201800124,법인사업자,1224000000,직접,23,중소기업은행,KR8
2018-12-31,074428139,뿌다구니,THO201700040,개인사업자,40500000,직접,0,중소기업은행,KR9
2018-12-31,069421484,(주)삼원뉴텍,TAW201301092,법인사업자,45000000,직접,4,중소기업은행,KR6
2018-12-31,073956835,한진마린,TML201600220,개인사업자,50000000,직접,0,농업협동조합,KR13
2018-12-31,076176599,해온수산,TRA201800370,개인사업자,90000000,직접,3,중소기업은행,KR9
2018-12-31,046256407,(유한)나성관광여행사,TND201800230,법인사업자,270000000,직접,41,전북은행,KR11
2018-12-31,017781422,롯데아이시해운대,TBA201201451,개인사업자,72000000,직접,4,농업협동조합,KR8
2018-12-31,066959195,뉴텍스,TAM201500641,개인사업자,37400000,직접,0,신한은행,KR6
2018-12-31,063002634,법무법인로직(기타),QAC201700286,법인사업자,196000000,직접,11,신한은행,KR10
2018-12-31,061533655,매일상사,THN201100023,개인사업자,22950000,직접,1,국민은행,KR7
2018-12-31,075819815,(주)루텔라,TAT201800321,법인사업자,280000000,직접,3,중소기업은행,KR8
2018-12-31,076291678,(주)하우저,TIR201800291,법인사업자,1000000000,직접,36,KEB하나은행,KR8
2018-12-31,076325382,혜천셀프주유소,TME201801189,개인사업자,63000000,직접,2,전북은행,KR10
2018-12-31,041230567,능곡유통,THY201800820,개인사업자,14400000,직접,2,기타,KR12
2018-12-31,075376112,연세윤손치과의원,TIC201700396,개인사업자,100000000,직접,0,우리은행,KR12
2018-12-31,046193450,(주)태성공업,THS201600749,법인사업자,1017000000,직접,144,KEB하나은행,KR10
2018-12-31,064673871,우정철강(동업),TIK201800092,개인사업자,102000000,직접,7,중소기업은행,KR7
2018-12-31,020459602,(주)엘가,TLB201400518,법인사업자,620500000,직접,90,우리은행,KR13
2018-12-31,066582119,일구수산,RRA201100267,개인사업자,52700000,직접,0,수협중앙회,KR9
2018-12-31,070768301,씨디티코리아(CDT KOREA),TPE201500136,개인사업자,42500000,직접,0,대구은행,KR9
2018-12-31,028481449,(주)성민건설,TRB201200144,법인사업자,40000000,직접,8,중소기업은행,KR6
2018-12-31,075723008,(주)광동인력개발,TAW201800342,법인사업자,95000000,직접,4,우리은행,KR4
2018-12-31,074004029,(주)대승푸드,TAQ201700733,법인사업자,200000000,직접,4,신한은행,KR12
2018-12-31,060630601,형제주유소,TMF201100740,개인사업자,100000000,직접,1,신한은행,KR8
2018-12-31,063566170,(주)크래도,THA201600082,법인사업자,80750000,직접,0,신한은행,KR11
2018-12-31,069797367,(주)커먼웰스,TAO201600690,법인사업자,432000000,직접,34,KEB하나은행,KR13
2018-12-31,074341889,GIPS(짚스),TBF201801184,개인사업자,45000000,직접,5,중소기업은행,KR9
2018-12-31,074054749,(주)동양플랜트,THQ201600766,법인사업자,243000000,직접,2,KEB하나은행,KR8
2018-12-31,073726706,(주)모두파트너스,KAA201600083,법인사업자,200000000,직접,5,우리은행,KR15
2018-12-31,074082449,365강서수요양병원,TAM201701022,개인사업자,189000000,직접,54,국민은행,KR7
2018-12-31,061606744,(주)아이정보,TOA201600303,법인사업자,360000000,직접,24,광주은행,KR7
2018-12-31,003543580,(주)현대엠아이,TQA201601388,법인사업자,360000000,직접,13,중소기업은행,KR15
2018-12-31,072098396,제일금속,TAU201400491,개인사업자,193500000,직접,5,국민은행,KR8
2018-12-31,076085318,(주)마디,TMH201800111,법인사업자,190000000,직접,5,KEB하나은행,KR6
2018-12-31,073315696,세기설비보온공사,THW201500421,개인사업자,43200000,직접,0,국민은행,KR10
2018-12-31,061893764,대광종합정비공장,TPN201500031,개인사업자,85000000,직접,0,국민은행,KR10
2018-12-31,019130657,송강유통,THJ201300136,개인사업자,36000000,직접,4,국민은행,KR11
2018-12-31,033967343,대원서점,TAV200901803,개인사업자,12160000,직접,1,KEB하나은행,KR8
2018-12-31,029192135,성창과학상사,TPA201400474,개인사업자,28800000,직접,1,신한은행,KR8
2018-12-31,023188695,(주)양호산업,TPF201600607,법인사업자,200000000,직접,20,기타,KR12
2018-12-31,072236349,(주)비앤에스몰,TPE201700747,법인사업자,140000000,직접,10,기타,KR6
2018-12-31,045626504,영서중기,TJA200900315,개인사업자,21250000,직접,0,농업협동조합,KR9
2018-12-31,035559717,에프아이에프(F.I.F),TAQ201500339,개인사업자,34000000,직접,7,중소기업은행,KR11
2018-12-31,064145600,이글화목보일러,TNF200900498,개인사업자,25500000,직접,3,전북은행,KR10
2018-12-31,059771283,(주)씨피에스인벤테라,TOF201600112,법인사업자,229500000,직접,110,KEB하나은행,KR8
2018-12-31,065356870,(주)태성시스템,TPE201600015,법인사업자,161500000,직접,3,중소기업은행,KR12
2018-12-31,067033311,제니코스(주),TLE201600334,법인사업자,722500000,직접,103,중소기업은행,KR5
2018-12-31,070625871,광천진흥맛김,TMF201300142,개인사업자,85000000,직접,6,우리은행,KR3
2018-12-31,074547926,(주)제이에스푸드시스템,TAQ201700112,법인사업자,198000000,직접,7,중소기업은행,KR6
2018-12-31,072769764,(주)엔에스에스코리아,TIL201600157,법인사업자,150000000,직접,4,농업협동조합,KR10
2018-12-31,074984521,샘빛,TPQ201700296,개인사업자,90000000,직접,0,KEB하나은행,KR9
2018-12-31,073495040,(주)여주티앤씨,TPD201800242,법인사업자,360000000,직접,12,신한은행,KR8
2018-12-31,072406658,(주)에스에이에프,TIH201800414,법인사업자,161500000,직접,2,우리은행,KR8
2018-12-31,061736096,한타총판(주),THA201600145,법인사업자,100000000,직접,3,기타,KR10
2018-12-31,076505759,나라유통,TAF201800942,개인사업자,144000000,직접,3,국민은행,KR9
2018-12-31,006899969,일진기업(주),TRA201600731,법인사업자,85000000,직접,5,중소기업은행,KR7
2018-12-31,065437883,인앤펌회계세무컨설팅,TAD201501266,개인사업자,26000000,직접,5,한국스탠다드차타드,KR7
2018-12-31,063760581,동성식품,TJD201700180,개인사업자,315000000,직접,19,농업협동조합,KR8
2018-12-31,060714365,노하공단주유소,TIH201200481,개인사업자,64000000,직접,2,국민은행,KR8
2018-12-31,060726968,(주)엘리펀트트레이드,THO201400229,법인사업자,510000000,직접,2,신한은행,KR12
2018-12-31,043906394,한라모터스,TRA201600360,개인사업자,27000000,직접,2,기타,KR10
2018-12-31,007522963,덕성실업,TIA201700362,개인사업자,127500000,직접,4,우리은행,KR8
2018-12-31,073764247,(주)이엘티,TOE201600371,법인사업자,252000000,직접,19,중소기업은행,KR11
2018-12-31,060816629,티앤씨텍,TPL201700189,개인사업자,136000000,직접,8,중소기업은행,KR7
2018-12-31,061633885,태거플랜트(주),TQA201800982,법인사업자,396000000,직접,6,중소기업은행,KR9
2018-12-31,063861833,부경셀프주유소,TPJ201500035,개인사업자,76500000,직접,2,한국스탠다드차타드,KR9
2018-12-31,041614206,성남열기기,THJ201300257,개인사업자,22950000,직접,1,신한은행,KR11
2018-12-31,037668237,대한무역,TAQ201500553,개인사업자,31140000,직접,0,국민은행,KR14
2018-12-31,075409416,(주)엘림기전,THD201700658,법인사업자,246500000,직접,5,국민은행,KR7
2018-12-31,046575502,신흥자원(주),TOJ201700545,법인사업자,38250000,직접,48,광주은행,KR6
2018-12-31,071314851,비비드네일,TMB201301068,개인사업자,16500000,직접,0,국민은행,KR9
2018-12-31,071041483,(주)캐리컨쉬핑,THJ201300783,법인사업자,204000000,직접,6,KEB하나은행,KR8
2018-12-31,060338194,타워스틸(주),TAM201600743,법인사업자,5000000000,직접,23,기타,KR7
