연도,고객번호,기업체명,원장번호,개인법인사업자구분명,보증잔액,직위재구분
2018-12-31,078024039,스마,TKR200350059,개인사업자,198000000,직접
2018-12-31,086471825,(주)에이,MWB200340786,법인사업자,100000000,직접
2018-12-31,071321035,(주)위드,FTG200794837,법인사업자,500000000,직접
2018-12-31,014331018,(주)에스,JMQ201438831,법인사업자,136000000,직접
2018-12-31,043868220,포텐,JVU201203951,개인사업자,100000000,직접
2018-12-31,043226476,세림,WHT201500140,개인사업자,17000000,직접
2018-12-31,018578318,온누,TXB201562123,개인사업자,45000000,직접
2018-12-31,045852006,(주)에스,FSS202088930,법인사업자,50000000,직접
2018-12-31,040615535,(주)크리,WID201498456,법인사업자,900000000,직접
2018-12-31,038930901,청우,MHS201392191,개인사업자,100000000,직접
2018-12-31,086132166,륙마,HGV201780008,개인사업자,2700044,직접
2018-12-31,046945217,예천,YNW201849158,개인사업자,54000000,직접
2018-12-31,063687918,(주)원창,BLU201348633,법인사업자,161500000,직접
2018-12-31,030926466,캠퍼,GKT200641784,개인사업자,100000000,직접
2018-12-31,061767202,(주)론픽,NVU201400814,법인사업자,400000000,직접
2018-12-31,036899435,(주)에이,IEE200092909,법인사업자,180000000,직접
2018-12-31,026187385,횡성,LHJ200386799,개인사업자,57600000,직접
2018-12-31,050683597,(주)디와,NWM200393638,법인사업자,180000000,직접
2018-12-31,020569436,다이,IXL201456629,개인사업자,100000000,직접
2018-12-31,068444883,(주)에듀,PBE201234548,법인사업자,1125005,직접
2018-12-31,019662111,(주)이케,NML201036919,법인사업자,90000000,직접
2018-12-31,084027244,(주)토셀,HDW201965985,법인사업자,135000000,직접
2018-12-31,043957945,제일,UCW200646376,개인사업자,95000000,직접
2018-12-31,043329460,칠성,QSS200981124,개인사업자,42500000,직접
2018-12-31,019065707,하나,MEC200232655,개인사업자,72000000,위탁
2018-12-31,074888519,정우,XTZ202129389,개인사업자,4000000,직접
2018-12-31,035251846,범양,JHI201269429,법인사업자,300000000,직접
2018-12-31,081606412,에이,MVO201495533,개인사업자,89250000,직접
2018-12-31,087332348,포힐,LWN200386150,법인사업자,70000000,직접
2018-12-31,067134396,강바,OEC201766168,개인사업자,11050000,위탁
2018-12-31,079342930,(주)세원,EJE201943148,법인사업자,161500000,직접
2018-12-31,042848946,대양,XUU201157998,개인사업자,90000000,직접
2018-12-31,086629652,(주)지원,DZN201463065,법인사업자,12600000,직접
2018-12-31,038439290,(주)조은,EUZ200802342,법인사업자,72200000,직접
2018-12-31,046053117,쌍용,ZMK200085617,개인사업자,10000000,직접
2018-12-31,084247052,(주)도야,MOF202141698,법인사업자,450000000,직접
2018-12-31,037730514,성진,RUN200423798,개인사업자,85500000,직접
2018-12-31,083013878,일삼,GNX200451411,법인사업자,380000000,직접
2018-12-31,018980323,청우,CUR200987248,법인사업자,90000000,직접
2018-12-31,048985592,태광,OYX201372717,개인사업자,22950000,직접
2018-12-31,059733110,티엔,ZGP202219675,개인사업자,110000000,직접
2018-12-31,071491521,서은,MTV202182950,법인사업자,230000000,직접
2018-12-31,050286283,유봉,OET201372512,법인사업자,205200000,직접
2018-12-31,033697856,(주)에스,EWP200928889,법인사업자,297500000,직접
2018-12-31,089272143,동원,QUO201610577,개인사업자,180000000,직접
2018-12-31,079652369,(주)서산,DYT201573269,법인사업자,55250000,직접
2018-12-31,021795611,성서,SER201607866,개인사업자,81000000,직접
2018-12-31,026215483,대림,OOE201422093,개인사업자,26400000,직접
2018-12-31,031394980,코즈,ZXB201172104,개인사업자,38250000,직접
2018-12-31,016629851,새론,PSV201614832,법인사업자,37125000,직접
2018-12-31,037069196,1급,FDT200027182,개인사업자,81000000,직접
2018-12-31,072358505,(주)인팩,ZOJ201012808,법인사업자,288000000,직접
2018-12-31,017747321,(주)아이,KOD202251190,법인사업자,285000000,직접
2018-12-31,047054529,명성,LKJ200088747,법인사업자,136000000,직접
2018-12-31,021322292,엠피,PDT201266953,개인사업자,64600000,직접
2018-12-31,011387608,(주)씨앤,NPS201347508,법인사업자,297000000,직접
2018-12-31,022408898,삼성,QBM200247021,개인사업자,252000000,직접
2018-12-31,054586084,(주)김약,RJW200778550,법인사업자,80000000,직접
2018-12-31,074746304,(주)화용,XBO200886881,법인사업자,297500000,직접
2018-12-31,013505020,세한,LYD201476193,개인사업자,84150000,직접
2018-12-31,020248571,(주)유안,PVB200368976,법인사업자,180000000,직접
2018-12-31,030669475,화진,HFC201749429,법인사업자,480000000,직접
2018-12-31,057198453,에스,NGX202202470,개인사업자,20000000,수탁(청년재단)
2018-12-31,079631314,쌍용,QEV200395600,법인사업자,540000000,직접
2018-12-31,042281621,(주)농심,DSR201639299,법인사업자,50000000,직접
2018-12-31,035216447,유니,URK200925416,법인사업자,279000000,직접
2018-12-31,014057966,LG,FQU201718870,개인사업자,261600000,직접
2018-12-31,076822311,(주)그린,CFH200419505,법인사업자,100000000,직접
2018-12-31,012212149,(유한)와이,OHL202234083,법인사업자,100000000,직접
2018-12-31,054280418,(주)동신,UFL201910691,법인사업자,48000000,직접
2018-12-31,068876574,정산,HSV200778730,개인사업자,85000000,직접
2018-12-31,062472228,넥스,NHR201936356,법인사업자,116320000,직접
2018-12-31,085934918,미르,BHB202037581,개인사업자,100000000,직접
2018-12-31,062692532,SM,TES201802661,개인사업자,240300000,직접
2018-12-31,028636586,사인,ROU201090144,개인사업자,40500000,직접
2018-12-31,088034931,(주)제이,KDH200615048,법인사업자,245000000,직접
2018-12-31,054151246,거산,GOO200496671,법인사업자,85000000,직접
2018-12-31,074426827,지레,FGZ200000118,개인사업자,36000000,직접
2018-12-31,088934043,(기타)농업,OXI201224066,법인사업자,75366689,직접
2018-12-31,051426153,(주)비즈,FFU201588561,법인사업자,425000000,직접
2018-12-31,032446470,현성,GCT200888679,개인사업자,90000000,직접
2018-12-31,084176926,중앙,KPK200876501,개인사업자,45000000,직접
2018-12-31,043582361,디와,TNO200661227,개인사업자,45000000,직접
2018-12-31,086254571,(주)농업,NLW200733326,법인사업자,90000000,직접
2018-12-31,078185000,(주)우성,RRB201427171,법인사업자,360000000,직접
2018-12-31,021476341,흙침,NRF200551455,개인사업자,22950000,직접
2018-12-31,058974699,(주)세원,JOX201975801,법인사업자,270000000,직접
2018-12-31,020766525,(주)디에,UPF202016119,법인사업자,40896000,직접
2018-12-31,066882071,(주)라파,MUM201254158,법인사업자,148000000,직접
2018-12-31,046214989,(주)예인,BZC200087668,법인사업자,32300000,직접
2018-12-31,046690068,태성,NDK201248395,개인사업자,16000000,위탁
2018-12-31,024289169,(주)옵티,FQH201618650,법인사업자,380000000,직접
2018-12-31,057082339,(주)지건,EQF200328408,법인사업자,100000000,직접
2018-12-31,073646307,휴대,FOT201677035,개인사업자,14400000,직접
2018-12-31,079515061,동인,IGT201162155,개인사업자,50000000,직접
2018-12-31,056588781,여천,ZYX201865645,개인사업자,144500000,직접
2018-12-31,056130221,(주)엔케,UMM200228883,법인사업자,176000000,직접
2018-12-31,053808282,동해,LCL200663788,법인사업자,246500000,직접
2018-12-31,031006933,성밀,ZID201584059,개인사업자,90000000,직접
2018-12-31,064061399,닥터,CIE202256790,개인사업자,90000000,직접
2018-12-31,034364919,(주)대백,MBF201311698,법인사업자,729000000,직접
2018-12-31,050853033,희주,FOO200127628,개인사업자,100000000,직접
2018-12-31,060406267,(주)아이,YBV200054958,법인사업자,104000000,직접
2018-12-31,076243006,대원,DUY201874996,개인사업자,46750000,직접
2018-12-31,074116700,대성,KSM200538825,개인사업자,180000000,직접
2018-12-31,056654751,풍산,NYE201025336,개인사업자,60000000,직접
2018-12-31,055189481,부건,VFY200778895,개인사업자,40000000,직접
2018-12-31,019102324,(주)대승,OVD201977604,법인사업자,201600000,직접
2018-12-31,064813914,대림,ZBI201553226,법인사업자,160000000,직접
2018-12-31,068575448,프랜,RVX200564143,법인사업자,104400000,직접
2018-12-31,033568880,우정,TBB201284363,법인사업자,297000000,직접
2018-12-31,046531093,이월,NNS201309310,법인사업자,171000000,직접
2018-12-31,012716784,구세,ZTW201182145,개인사업자,38250000,직접
2018-12-31,069108995,(주)블루,WCF201954351,법인사업자,229500000,직접
2018-12-31,056523945,효문,KBI200687903,개인사업자,12150000,직접
2018-12-31,068656666,동원,MYL200804302,개인사업자,80000000,직접
2018-12-31,079085433,(의료)정심,OEM200202657,법인사업자,320000000,직접
2018-12-31,068700894,(주)버디,SVP200168860,법인사업자,98000000,직접
2018-12-31,029555353,합동,WMU200232759,개인사업자,64000000,직접
2018-12-31,083924731,월드,OPX202189914,개인사업자,68000000,직접
2018-12-31,041183919,번영,RWX200804350,개인사업자,70200000,직접
2018-12-31,085872032,(주)오토,GPN200391698,법인사업자,450000000,직접
2018-12-31,030242687,나미,LKT201585252,개인사업자,68850000,직접
2018-12-31,055179623,(주)건축,CBL202248764,법인사업자,99000000,직접
2018-12-31,017123710,자연,OZO200999915,개인사업자,150000000,직접
2018-12-31,078527869,동강,HYX200400745,개인사업자,26400000,직접
2018-12-31,011307119,김성,KFL200725731,개인사업자,63000000,직접
2018-12-31,081950231,매실,NCT202075684,개인사업자,19200000,직접
2018-12-31,083150640,미광,THH200038149,개인사업자,87750000,직접
2018-12-31,082200571,(주)미래,EKS200155321,법인사업자,34850000,직접
2018-12-31,062671022,텍스,DKL201499099,법인사업자,180000000,직접
2018-12-31,078261204,(주)춘천,JDM200880944,법인사업자,144000000,직접
2018-12-31,070942248,(주)신한,GRF200682861,법인사업자,108000000,직접
2018-12-31,061394343,길운,FLC200235454,법인사업자,108000000,직접
2018-12-31,023328398,(주)맥슨,OYV200321083,법인사업자,900000000,직접
2018-12-31,058354749,현대,QRO200538654,개인사업자,80000000,위탁
2018-12-31,046406283,(유한)화림,LIK201935898,법인사업자,51000000,직접
2018-12-31,023078420,한토,SNU200080159,개인사업자,108000000,직접
2018-12-31,084069790,평화,KOS202255881,개인사업자,14400000,직접
2018-12-31,049640741,성원,QUZ202036776,개인사업자,42400000,직접
2018-12-31,073749530,대원,QIM200052063,법인사업자,180000000,직접
2018-12-31,083313015,팍코,XHM200284035,개인사업자,29600000,직접
2018-12-31,075943457,백석,VNY200318145,개인사업자,100000000,직접
2018-12-31,010283399,(주)거명,YGV200428008,법인사업자,180000000,직접
2018-12-31,020892647,남해,YNZ200798383,법인사업자,243000000,직접
2018-12-31,022086061,(유한)디에,XRN200106148,법인사업자,85500000,직접
2018-12-31,031505145,(주)제이,ESP200295691,법인사업자,873000000,직접
2018-12-31,062695418,(주)삼화,RDM201499247,법인사업자,42500000,직접
2018-12-31,047994239,(주)세진,LOX200497699,법인사업자,504000000,직접
2018-12-31,046952432,경양,BCO200560461,법인사업자,47880000,직접
2018-12-31,013763600,(주)진세,EJM200832989,법인사업자,212500000,직접
2018-12-31,079366527,(주)티에,NKH200509527,법인사업자,399000000,직접
2018-12-31,036191818,하늘,YRM200073085,개인사업자,28800000,직접
2018-12-31,040973974,(주)씨제,HBS202070997,법인사업자,10000000,직접
2018-12-31,012373279,(주)이룩,MUB200254177,법인사업자,136000000,직접
2018-12-31,011477543,베스,WGH201837148,개인사업자,58500000,직접
2018-12-31,039804681,삼산,LRJ200934453,개인사업자,552057,직접
2018-12-31,059903267,에이,XSX201503451,개인사업자,17100000,직접
2018-12-31,021960151,(주)다올,WYC200758916,법인사업자,24000000,직접
2018-12-31,036630920,(주)선테,BRU200830261,법인사업자,67500000,직접
2018-12-31,022743435,태경,CLU201637361,법인사업자,56925000,직접
2018-12-31,074509172,유엔,RHL200169456,개인사업자,100000000,직접
2018-12-31,047689936,아이,XYN200081014,개인사업자,144000000,직접
2018-12-31,037725269,(주)윈디,BGV201399039,법인사업자,242250000,직접
2018-12-31,011250043,청솔,DUU200947223,개인사업자,21850000,직접
2018-12-31,085692358,르까,PIF200961095,개인사업자,18000000,직접
2018-12-31,085703612,보광,NDC200988377,개인사업자,40800000,직접
2018-12-31,051145592,밝은,FLC200602938,개인사업자,28800000,직접
2018-12-31,040658621,저스,ELJ201626255,법인사업자,720000000,직접
2018-12-31,026629087,한국,ZYG200148976,개인사업자,297500000,직접
2018-12-31,030500006,한국,YMR200578410,개인사업자,90000000,직접
2018-12-31,079821097,ma,CON201341060,개인사업자,22950000,직접
2018-12-31,017626620,아주,ZRF202165771,개인사업자,53550000,직접
2018-12-31,044279063,부영,RBM200708767,개인사업자,7200000,직접
2018-12-31,044521132,(주)스카,SPL200022515,법인사업자,80000000,직접
2018-12-31,046331718,(주)애니,YLT201101666,법인사업자,31500000,직접
2018-12-31,066072431,서울,EPM200617876,개인사업자,100000000,직접
2018-12-31,060700531,(주)뚜또,OCH202116307,법인사업자,270000000,직접
2018-12-31,068043040,대한,IVG200625127,개인사업자,21600000,직접
2018-12-31,076944980,김상,DWH201320346,개인사업자,7650000,직접
2018-12-31,030054090,용산,MIM200167255,개인사업자,36000000,직접
2018-12-31,039233223,(주)예간,PTH202251943,법인사업자,150000000,직접
2018-12-31,087297831,(주)제창,VXI201236957,법인사업자,177300000,직접
2018-12-31,010993565,(주)그린,EGU201781788,법인사업자,81000000,직접
2018-12-31,083618342,실크,DVV201572309,개인사업자,162000000,직접
2018-12-31,063274839,성진,BLP201016725,개인사업자,68000000,직접
2018-12-31,082748164,은빛,EYM201252147,개인사업자,144000000,직접
2018-12-31,045775341,춘천,TCQ200988226,개인사업자,256000000,직접
2018-12-31,087138868,동양,MRU200536816,개인사업자,85000000,직접
2018-12-31,050340436,경일,WJM201999198,법인사업자,243000000,직접
2018-12-31,047569055,제이,EMT201655456,개인사업자,110000000,직접
2018-12-31,020579459,(주)모소,FUO201676483,법인사업자,300000000,직접
2018-12-31,071521188,두리,UNM200184921,개인사업자,59500000,직접
2018-12-31,045260171,(주)신성,QPS201066860,법인사업자,85000000,직접
2018-12-31,038554177,세일,PDI200045311,개인사업자,90000000,직접
2018-12-31,078961420,짱베,KXT200267782,법인사업자,207000000,직접
2018-12-31,014526751,(주)연우,SMU201461212,법인사업자,131750000,직접
2018-12-31,047365480,경원,QHJ201496970,개인사업자,81000000,직접
2018-12-31,029782863,동현,QHH201127580,개인사업자,38250000,직접
2018-12-31,011790520,청아,LHF200813843,개인사업자,26600000,직접
2018-12-31,081056719,현승,LFR202250436,개인사업자,12168000,직접
2018-12-31,026494778,태경,TNE200513922,개인사업자,17000000,직접
2018-12-31,015674223,(유한)복음,PBI200816307,법인사업자,129600000,직접
2018-12-31,027160829,협진,THN200077718,개인사업자,5100000,직접
2018-12-31,010214979,(주)라온,POP200455578,법인사업자,54000000,직접
